"id","title","body","rating","post_time","reviewer_name","read_link","review_system","status","create_time","last_modify_time","product_id"
276,"обожаю это пиво! Самое самое любимое♡ На утро с него болит голова!!! Было, но прошло неплохое","для меня оно наверное самое лучшее. ну хотя это тоже на любителя: кто-то не любит нефильтрованное.. но но такое ..такое.. ))) вкусное! под обычное пиво требуется закуска всегда: кальмары,чипсы и т.д.,просто пустое его не попьешь,а вот Хугарден.. можно пить просто так ,без ничего,и наслаждаться вкусом! с этим пивом я познакомилась всего пару лет назад... моя подружка устроилась официанткой в пивной ресторан московский.. и я частенько захаживала к ней на работу от скуки.. вот там и распробовала разные сорта пива,и тогда и определилась,что это- мое любимое пиво! когда захочется пивка,то муж даже и не спрашивает какого именно надо- ответ однозначный- Хугарден!",5.00,1362934763,Татьяна В.М.,https://irecommend.ru/content/obozhayu-eto-pivo,irecommend,A,1585737532819,1585737532894,10
217,Обычное пиво по госту Большой бокал - вполне приличного пива Самое самое любимое♡ Почему это пиво так восхваляют? Чем оно лучше остальных? просто кошмар,"Доброго дня, дорогие читатели данного сайта!) Хочу сегодня рассказать вам про Пиво Hoegaarden. Бутылка выглядит вполне обычно и привычно для взгляда, потому что мне кажется это пиво уже давно у всех на виду и на слуху. Алкоголя здесь аж 4,9%, что заметно, когда допивается еще только первая бутылка. Однозначный плюс для меня - откручивающаяся крышка. Я не хочу тратить на поиски открывашки, а потом затычки, в случае, если не допью. Хочу открутить-закрутить! здесь все ок. Наливает пиво легко, пены мало. Имеет непривычный светло-золотой цвет, напоминающий лимонад. Вкус оригинальный, мягкий, обычный на самом деле. Цена всего 59р, что не может не радовать. В итоге, хочу сказать, что это самое обычное, но отличное пиво. В нем нет ничего плохого, так же, как и сильно выделяющегося. Просто отличное! Рекомендую!",4.00,1564129363,Никита Лазарев,https://irecommend.ru/content/obychnoe-pivo-po-gostu,irecommend,A,1585737532650,1585737532850,10
260,"Для истинных ценителей пива (секрет употребления прилагается) Я думала, что у меня поменялись вкусы, а оказалось, что поменялся производитель!!! Из не фильтрованного магазинного пива я выбираю это. Вкусное, сытное, плотное :) Хотя на любителя. Самое лучшее пиво! Люблю нефильтрованное пиво)","Обожаю белое пиво. Хугарден одно из самых любимых. Производится в Бельгии. В составе цедра апельсина и кориандр, которые придают ему необычный вкус. В магазинах можно найти два варианта: импортное и наше. 1. Импортное, с ним все понятно - настоящее бельгийское пшеничное пиво. 2. Наше. Сомнительный вариант. И выпускается под названием ""пивной напиток"". Сама не пробовала, но не рекомендую никому, подделка - она и в Африке подделка, не стоит пробовать, дабы не разочароваться в настоящем пиве Хугарден. Но я лично предпочитаю разливное Хугарден. Встречала только в дорогих ресторанах. Как и положено пиву такого класса стоит оно соответственно - почти 400 рублей за 0,5 (для сравнения бутылка в магазине стоит около 65 рублей). А самое интересное - это процесс употребления. Холодное пиво разливается в замороженный в холодильнике, то есть ледяной шестигранный стакан из толстого стекла. Можно выжать туда дольку лимона, но мне лично и без него вкусно. Очень освежающий напиток. Как вариант закуски к пиву Хугарден ответственно рекомендую малосольную семгу, вот ее-то уже и желательно соком лимончика удобрить =)",5.00,1367678938,sim_666,https://irecommend.ru/content/dlya-istinnykh-tsenitelei-piva,irecommend,A,1585737532779,1585737532883,10
249,"На утро с него болит голова!!! Люблю нефильтрованное пиво) Вкус, достойный первого места Очень достойный представитель Супер","Пиво Hoegaarden не покупала никогда сама.Поскольку знаю что чем больше в пиве добавок,тем больше на утро болит голова.В пиве этом содержится и корианд,и апельсиновые нотки,и еще что-то там..не помню.Но тут недавно принесла подружка,и распили мы с ней по бутылочке.Конечно вкус приятный,необычный,не горчит,с кислинкой какой-то.Но чего и следовало ожидать на утро башка трещала,и это с одной бутылочки.Больше пить его не собираюсь,отдавать деньги за головную боль не хочется,хоть и это вкусное пиво...Цена 50-60 рублей за бутылочку пива вполне приемлемая.Думаю не каждому оно понравится,поскольку вкус необычный.",3.00,1326714545,MariSka,https://irecommend.ru/content/na-utro-s-nego-bolit-golova,irecommend,A,1585737532748,1585737532877,10
224,"Солнышко в пивном стакане (бутылка 0,75!!!) Умный человек вынужден напиваться,что-бы проводить время с дураками))) Дорого по сравнению с отечественным, дешево по сравнению с иностранным Великолепное пиво с цитрусовыми нотками ПИВО Hoegaarden","Сразу оговорюсь, речь идет о бутылочном пиве бельгийского производства, в таре по 0,75литра! Ни в коем случае не путайте с нашим российским розливом, разливаемом в бутылки 0,33, а сейчас и по 0,5 литра. Ибо это, несмотря на марку, к сожалению, разные вещи. Не вдаваясь в богатую историю данного пива, скажу так: настоящий хьюгарден как и раньше славится своим освежающим легким летним вкусом и ароматом полевых трав. И не случайно при приготовлении пива используется апельсиновая цедра и кориандр. Цвет насыщенный желтый, пиво непрозрачное с устойчивой плотной пеной и абсолютно не горчит. Обязательно нужно соблюсти температурный режим подачи данного пива 3-4 градуса, и весь вкусовой букет обязательно раскроется!",5.00,1381763487,TomTom,https://irecommend.ru/content/solnyshko-v-pivnom-stakane-butylka-075,irecommend,A,1585737532680,1585737532857,10
281,"Гадость редкостная Из не фильтрованного магазинного пива я выбираю это. Вкусное, сытное, плотное :) Хотя на любителя. Отличная замена обычному пиву. Легко пьется и пьянеется + фото Единственное светлое (не темное) пиво, которое мне нравится Отстой","Я конечно не большой дилетант в пиве,но эту гадость я больше в жизни никогда не куплю! Вообщем,как то с любимым решили опробовать белое пиво,ни разу не пробовали,но очень хотелось.Пошли в Горилку и глаз упал сразу на эту бутылку.Название не отталкивающее,бутылочка обычная по дизайну с мутной жидкостью,которую производитель именует пивом.Если честно,цену я уже не помню,но думаю не больше 70 рублей за бутылку. Пришли домой,открыли пиво,чипсы-всё как положено.Я попробовала и не поняла-что это вообще такое?Привкус просто отвратительнейший-никогда бы не подумала,что пряности так могут безобразно испортить пиво! И вообше,оно какое то густое что ли..из-за мутности и осадка я думаю. Я недопила и половину бутылки и больше не смогла пить куриный бульон вперемешку с пивом.К слову сказать,любиомому тоже не понравилось.Головных болей,как многие пишут,после него я не заметила,потому что сделала пару глотков Испортил Хьёгарден нам весь вечер.Никогда больше его не куплю,и никому не советую.Да простят меня любители этого пива.",1.00,1357638589,Ксения Кривенко,https://irecommend.ru/content/gadost-redkostnaya-46,irecommend,A,1585737532834,1585737532896,10
256,Отличное пшеничное пиво! Обычное пиво по госту Люблю нефильтрованное пиво) Самое самое любимое♡ Великолепное пиво с цитрусовыми нотками,"До хугардена вообще не любил пиво.Теперь изменил свое мнение.Первое что сразу становится заметным,это аромат.Легкий запах,чувствуются специи(надпись на упаковке гласит что присутствует цедра апельсина и кориандр). Что же касается вкуса,то тут тоже все отлично.Мягкое,без свойственной хмелю горечи пиво,можно сказать,даже пресное,очень легко пьется.Возможно,для ценителей настоящего солодового пива это станет минусом.Отличный напиток,но на любителя. P.S.Существуют 2 разновидности Hoegaarden:а именно в бутылках 0.5 и 0.75.Пол-литрушки изготавливаются в России,вкусовые качества заметно хуже(порошковое пиво и в Африке порошковое). Бутылки же по 0.75 импортируются из-за рубежа.Значительно выигрывают по качеству.Советую покупать именно их(но и цена соответственно выше)",5.00,1387274811,kepiukik,https://irecommend.ru/content/otlichnoe-pshenichnoe-pivo,irecommend,A,1585737532766,1585737532881,10
356,Самообман Это пить нельзя!!! Движка никакого эффекта Когда тебе нужно не спать.,"Я считаю,что энергетики ничуть не бодрят с утра,ну или как кофе или кока-кола.Просто за счет содержания кофеина.так тогда намного выгоднее купить большую банку кофе.Энергетики продукт дорогой,и я считаю,что свою цену они не оправдывают абсолютно.И реклама вот конкретно у ред була глупая и всегда меня раздражала. плюс я уверена,что пользы от этого напитка никакой нет,а даже наоборот уже давно известно,что они вредны для сердца.одно время помню они были ну очень модными и все поголовно ходили с энергетиками по улицам и считали,что это дико круто.Слава богу это время благополучно прошло.",3.00,1285500366,yuliabarbie,https://irecommend.ru/content/samoobman-0,irecommend,A,1586115225453,1586115225542,15
334,"Немного перехваленный энергетик... Хотите энергии? Быстро, недорого...так ли это? Движка Не окрыляет)","Привет всем моим мармеладкам! Пили ли вы когда-нибудь Рэд Булл или возможно хотя бы слышали о данном напитке? Если да, то тогда вы зашли по адресу. В данном отзыве я бы хотела поделиться своим мнение об этом нашумевшем напитке. ЧТО ИЗ СЕБЯ ПРЕДСТАВЛЯЕТ РЭД БУЛЛ? РЕКЛАМНЫЙ СЛОГАН. ""Red Bull окрыляяяет"" Довольно оригинальный и запоминающийся слоган. Мне всегда нравился этот слоган. СОСТАВ НА 100 ГРАММ. Калории 45 Жиры 0,1 g Насыщенные жиры 0 g Полиненасыщенные жирные кислоты 0 g Мононенасыщенные жирные кислоты 0 g Холестерин 0 mg Натрий 38 mg Калий 3 mg Углеводы 11 g Пищевые волокна 0 g Сахар 10 g Белки 0,3 g Кофеин 30 mg ВИТАМИНЫ. Витамин A 0 IU Витамин C 0 mg Кальций13 mg Железо 0 mg Витамин D 0 IU Витамин B 62 mg Витамин B 122 µg Магний 3 mg ЧТО Я О НЁМ ДУМАЮ И РЕКОМЕНДУЮ ЛИ Я? Ред Булл вызывает у меня спорное мнение. Лет 5 назад я его любила покупать, а всё благодаря слогану. Тогда он нам казался самым модным и вкусным напитком. Да и на вкус он был очень приятен: -насушенный вкус -сладкий -бодрящий -чувствовался кофеин -много газов в напитке -газы долго не испаряются в напитке Но сейчас я понимаю,что тогда мне не было с чем сравнить,т.к. кроме Ред Булла я больше никаких энергетиков не пробовали на то время и именно поэтому данный напиток мне казался самым вкусным, потрясающим,необычным и бодрящий. А сейчас мне уже есть с чем сравнить,т.к. попробовала множество энергетиков разных фирм. И если сравнить с энергетиком GORILLA, на который я недавно писала отзыв,то Рэд Булл ему явно проигрывает. Например: Ред Булл стоит 150 рублей (0,5 мл) Gorilla стоит 52 рубля(0,5 мл) И при этом Gorilla, который дешевле, намного вкуснее и с более насыщенным вкусом. Покупать Рэд Булл или нет, дело за вами. Но я считаю, что Ред Булл немного перехвален и сейчас я могу сделать точный вывод, что он не особо бодрит. Ставлю ему 4 балла,т.к. реклама и оформление баночки у этого энергетика достойное. _________ Если вы любитель энергетиков, то советую прочитать мой отзыв о Flash Up Energy Mojito и GORILLA energy drink. Спасибо за внимание к моему отзыву. До встречи!",4.00,1510752129,Nilania,https://irecommend.ru/content/nemnogo-perekhvalennyi-energetik,irecommend,A,1586115225405,1586115225530,15
343,Беспантовый напиток Это пить нельзя!!! Движка Сплошная реклама Проще спички в глаза вставить. Или выпить кока-колы....,"Даже если выпить 3 банки энергии не прибавиться, участится лишь сердцебиение и всё. А избыточное кол-во сахара вызывает резкий скачок инсулина в крови, что провоцирует голод. Какой толк их вообще пить и отдавать такие деньги, в клуб не пойдёшь, а много не выпьешь, сильная нагрузка на сердце.",1.00,1286008651,Полиночка,https://irecommend.ru/content/bespantovyi-napitok,irecommend,A,1586115225429,1586115225535,15
354,"Очень хороший энергетик, правда дорогой. окрыляет и отправляет на тот свет в случае необходимости , вместо него я пью таблетки за 10р Образцовый классический энергетик, однако вкус и цена - не для всех Действительно бодрит","Всем привет! Расскажу про один из самых разрекламированных энергетиков. Это Red Bull, классический вкус. Мне нравится как этот энергетик начали рекламировать еще ооочень давно, хорошая была подача, да и стиль рекламы и слоган запомнился до сих пор, и в рекламе го и придерживаются по сей день. Слоган вообще у всех на слуху, да и сам дизайн упаковки легко узнать даже из далека. Но к делу вернемся. Мне нравится этот энергетический напиток больше всего за вкус. Правда цена на него довольно высоковата, это из-за, опять таки, рекламы и хорошего пиара. Есть много энргетиков в 2-3 раза ниже по цене, а состав совершенно такой же, да и вкусы бывают интереснее. Цвет у напитка янтарный, есть газированность, но она не дерет горло. Мне нрвится пить напиток слегка охлажденным. Вкус у редбула приятный и легкий, как сладенькая газировка. Нет приторной сладости, нет горечи и кислого послевкусия, рот не вяжет, горло не дерет. Меня вкус очень даже устраивает. Бодрость дает заметную, появляются силы на незаконченные дела. После тяжелого трудового дня и бессонной ночи можно подкрепиться баночкой редбула и провести вечер с силами и небольшой энергией, погулять с друзьями или сходить на концерт, например, и при этом не зевать и не залипать в одну точку от бессилия. Упаковка у напитка удобная, замок на банке легко поддеть даже длинным ногтем, и ноготь при этом не сломается. Можно пить прямо из банки, а можно перелить в стакан или кружку. После выпитого редбула, спустя часа 2-3-4 я спокойно засыпаю. Не лежу с колотящимся сердцем или открытыми глазами. Действие энергетика очень легкое, да и выпив его не скачешь как заведенный. Для меня это скорее всего вкусная газировка с нотками легкой бодрости после тяжелого дня.",5.00,1579511241,Black_Molly,https://irecommend.ru/content/ochen-khoroshii-energetik-pravda-dorogoi,irecommend,A,1586115225450,1586115225541,15
355,Фигня за такие деньги Обычная газировка (: Любимый напиток Неожиданный эффект! Показался слабее аналогов! Но мягко действовал ещё сутки!!,"После рождения дочери у меня начались бессонные ночи, и, чтобы на следующий день чувствовать себя бодрячком, я решила попробовать энергетический напиток Рэд Булл. В составе присутствуют энергетические вещества, такие как кофеин и таурин. Описаны показания к применению и противопоказания. Производитель - Австрия. На вид - желтая (похожая на сами знаете что) газированная жидкость. Ну что я могу сказать - не окрылил, не взбодрил, кислый на вкус (производитель явно переборщил с лимонной кислотой), цена завышена. Как хотела я спать, так и хочу (это сколько же мне его надо выпить, чтобы взбодриться, а это уже нагрузка на сердце и т.д.). В общем не рекомендую я его.",2.00,1415214313,karleon42,https://irecommend.ru/content/fignya-za-takie-dengi-0,irecommend,A,1586115225451,1586115225541,15
378,"Польза или вред? А зачем мы их пьем? в случае необходимости , вместо него я пью таблетки за 10р Сомнительный какой-то бодряк...... Когда тебе нужно не спать.","Ну начну наверно с того, что сама иногда их употребляю (хотя знаю что это не очень хорошо для организма). Из всех мной перепробованных энергетиков (не спиртных) остановилась на Red Bull-считаю его самым достойным-бодрит и приводит в чувства довольно быстро и на долго. Что касается вкуса то конечно по моему мнению любой энергетик-это химия и вкус у них не натуральный. Надо так же сказать дороговат по сравнению с другими марками. Ну резве никто из вас не был в такой ситуации: что по каким либо причинам спал всего пару часов (а то и вообще не спал), а завтра нужно хоть тресни сделать то-то и то-то да еще и куда то сходить(на работу к примеру)-думаю хоть раз в жизни каждый был на моем месте. Или к примеру пятница завтра не на работу но тусовать всю ночь сил нет а ах как хочется (а кто то работает в ночную смену). И тут то нам на выручку и приходят энергетические напитки-вот в этом то и их плюс очень большой но единственный. Не просто так на банках пишут не больше одной банки в день. Организм практически работает на пределе своих возможностей (учащается сердцебиение).Многие страны ввели ограничение на рекламу и продажу, клея на банку предупреждающую наклейку (так как риск чрезмерного употребления-сильное обезвоживание организма, негативное влияние на сердце и нервную систему). Энергетические напитки сегодня пробовали многие и в основном это молодые люди-подростки. Выпив баночку (Red Bullа к примеру) некоторые говорят , что это вместо кофе-оно мне не помогает. Реклама вещает о пользе энергетиков: пить их - это круто и стильно, да еще и самочувствие будет прекрасным, и все в жизни сразу получится. Люди верят и пьют их везде-даже где нельзя(в тренажерных залах к примеру).Энергетические напитки не приносят организму никакой пользы-они только способны заставить ваш организм работать на приделе. Так что будьте здоровы и не злоупотребляйте этой химией-пейте это только в исключительных ситуациях (не превышая дозировку)-а не вместо кофе по утрам.",5.00,1285317488,NV,https://irecommend.ru/content/polza-ili-vred-zachem-my-ikh-pem,irecommend,A,1586115225505,1586115225553,15
361,"Спорное действие. Норм но лучше не пить их! Не знаю, буду ли покупать дальше: странная реакция и дороговато. Вкус хороший Действительно бодрит Окрыляющая химия","💗💗💗Привет, дорогие читатели! 🎈✌ Энергетики я пробовала давненько, и ключевое слово пробовала, а не пила.) То есть это было глотков пять. ИНФОРМАЦИЯ О ПРОДУКТЕ Название: Напиток энергетический Марка: Red bull Где купить: в магазинах Цена : 95-160 руб, завичит от объёма ВНЕШНИЙ ВИД Упаковка- жестяная баночка с красными быками, в сине-серебрянном цвете На обороте указан состав, использование, предостережения, срок годности. Открывается стандартно и легко, на ярлыке такде бык. ВПЕЧАТЛЕНИЕ Напиток имеет нормальный вкус, он не темный. Я пила мини вариант, 0,25 мл после еды естественно , не на голодный желудок . Как-то бодрости особо на почувствовала, немножечко меньше усталости. Спасибо за внимание!",3.00,1569042586,Julana,https://irecommend.ru/content/spornoe-deistvie,irecommend,A,1586115225461,1586115225544,15
338,"Ред булл не окрыляет Движка бодрит,но не переусердстуйте окрыляет и отправляет на тот свет Это был просто ужас!","Это был мой первый энергетический напиток. Насмотрелась рекламы, ожидала какого-то изменения своего самочувствия (нужно было идти на учебу, а спать хотелось как всегда...)...Как будто выпила просто колу..даже от колы эффект бодрости по-моему заметнее. Для меня просто как газированнаяя сладкая вода, хотя на каждого наверно по-разному действует. Нравится только реклама оригинальностью Вместо этого энергетика можно найти кое-что другое и намного лучше и если уж очень надо будет",3.00,1344115382,MrsSmith,https://irecommend.ru/content/red-bull-ne-okrylyaet,irecommend,A,1586115225418,1586115225532,15
367,"Своеобразное состояние! Движка бодрит,но не переусердстуйте Овчяинка выделки не стоит для меня,он уж и не очень","Наверное существуют ценители или фанаты, которые просто в восторге от Red Bull. Так вот, данный отзыв посвящается простым людям, желающим проверить действие напитка на себе.Ощущение неоднозначное, сказал бы даже непонятное! В любом случае спать хочется, кто бы чего ни говорил. Может все от организма зависит, но после двух выпитых баночек этого напитка у меня возникло только состояние недомогания или обессиливания что-ли. Думаю, стоит попробовать каждому, чтобы хотябы убедиться в действии или бездействии этого напитка. Поэксперементировав над собой, убедился, что сил данная штука не придает. Смотрел ночью фильм, так его не досмотрел до конца. Заснул потому что.",3.00,1352803684,thread,https://irecommend.ru/content/svoeobraznoe-sostoyanie,irecommend,A,1586115225471,1586115225547,15
380,"Неоднозначные впечатления Чип и Дейл в жестяной банке.Единовременная гарантированная помощь,злоупотреблению не подлежит. Это был просто ужас! Red Bull окрыляяяяет Движка","Доброго времени суток! Очень долгое время покупала исключительно этот энергетический напиток при необходимости и считала его лучшим! Однако сейчас, на фоне того что появилось много более бюджетных и не менее вкусных марок, всё уже не так однозначно. Но давайте обо всём по порядку! 1. ВНЕШНИЙ ВИД Внешне баночка очень стильная и красивая, привлекает внимание: 2. СОСТАВ В состав данного напитка входят следующие компоненты: газированная вода, сахароза, глюкоза, регуляторы кислотности, таурин, кофеин, витамины группы В, ароматизаторы, красители Энергетическая ценность 46 ккал/100 мл Показать цитату 3. ВКУС Вкус приятный, сладковато-кислый. Впрочем, как и других энергетиков с классическим вкусом. 4. БОДРЯЩИЙ ЭФФЕКТ Не знаю, может это только особенность моего организма, но меня ни один энергетик особо не бодрит, так что тут поставлю энергетику - . 5. ЦЕНА Сейчас на рынке есть множество более бюджетных вариантов, так что цена порядка 100 рублей относительно высокая. В заключение хочу сказать, что Red Bull сейчас скорее проигрывает другим конкурентам, так как не отличается каким-то сверхшикарным вкусом и бодрящими свойствами, но при этом стоит на порядок дороже.",3.00,1531365464,Sofiko_M,https://irecommend.ru/content/neodnoznachnye-vpechatleniya-91,irecommend,A,1586115225509,1586115225554,15
371,"Много рекламы - мало толку Неплохой напиток, но уж больно много его рекламы! Сплошная реклама Норм но лучше не пить их! Овчяинка выделки не стоит","Однажды, между парами я забежала в магазин и увидела в огромной корзине акционную распродажу этой жидкости. Купила вприкуску к булочки и отправилась жевать. Кроме того, что напиток совершенно не бодрит, у него отвратительный вкус и ужасающий запах. Пожалуй, его действительно нужно смешивать с алкоголем, только для этого он и подходит, чтобы убрать этот совершенно чудовищный запах. Часто говорят, что чем больше денег вложено в рекламу, тем хуже продукт. В случае с данным продуктом как раз такой случай.",3.00,1364718097,ninabenoit,https://irecommend.ru/content/mnogo-reklamy-malo-tolku,irecommend,A,1586115225481,1586115225549,15
366,"Когда тебе нужно не спать. Хана сердцу, хотя по идее на халяву и уксус сладок Отличный энергетик... Если брать по скидке Самообман Польза или вред? А зачем мы их пьем?","Есть ситуации, в которых экономия времени бывает важнее риска для здоровья. Поэтому вместо таблеток кофеина, я пью Red Bull и очень рада тому, что в России его не запретили. Надеюсь, что энергетики никогда не попадут под запрет. Многие не хотят, чтобы энергетические напитки употребляли подростки, но, на мой взгляд, запрет вызовет всплеск наркомании на так называемых «быстрых» наркотиках. Потому что всем нам нужна энергия, а ситуация похожа на войну, которая как и все войны ведется за ресурсы. Предлагаю из двух зол выбирать меньшее. На счет самого напитка – это, пожалуй, один из лучших энергетиков. Вкус приятный. Содержит витамины. Бодрости прибавляется значительно, концентрироваться ставится легче. Правда появляется легкая раздражительность, да и уснуть будет сложно. Но это лично для меня, потому как я всегда если пью энергетики, то не менее двух банок, что превышает норму, рекомендуемую на упаковке.",5.00,1285473186,ИМХО,https://irecommend.ru/content/kogda-tebe-nuzhno-ne-spat,irecommend,A,1586115225468,1586115225546,15
382,Ред булл окрыляет. Red Bull окрыляет? Крылышки подрезал случай Это пить нельзя!!! окрыляет и отправляет на тот свет,"Итак, что я слышал об энергетических напитках. В основном это отрицательное мнение людей, которые их когда-либо пробовали. Я полностью согласен с тем, что он оказывает негативное воздействие на организм и тд. Но если вам необходимо взбодриться и проработать всю ночь? Лучшего напитка вам не найти. Производители этого энергетика действительно добились качественного и действенного продукта, но негативные эффекты, которые оказывает Ред Булл заметно влияют на наш организм. Так что мой вам совет - не стоит пить его без особой нужды, а уж тем более злоупотреблять.",3.00,1351574138,kikerr,https://irecommend.ru/content/red-bull-okrylyaet,irecommend,A,1586115225513,1586115225554,15
337,"Действительно бодрит Окрыляющая химия Чип и Дейл в жестяной банке.Единовременная гарантированная помощь,злоупотреблению не подлежит. Очень хороший энергетик, правда дорогой. Спорное действие.","Перепробовал за жизнь много энергетиков, но обычно это все отвратное пойло с непонятным химическим вкусом. Поэтому сейчас беру только RedBull. Он на вкус даже приятный (когда холодный), и главное - действительно работает - если нужно украсть у организма 3-4 часа сна, вполне достаточно 0.3л. Доза, как по мне, вполне безобидная и для нервной системы и для органов пищеварения, если употреблять нерегулярно в случае крайней необходимости. Организм, конечно, потом возьмет свое, так что будьте готовы этот ""должок"" отдать - в виде сонного состояния и апатии в течение следующего дня. Опасная, но интересная затея - смешивать RadBull с алкоголем. Однажды видел как на рейв-пати товарищ, сутки до этого проведший за рулем в дороге, изрядно закинувшись водкой с редбулом, уже спал, а вот его тело продолжало танцевать и воплощать в реальность то, что парнишке снилось - зрелище эффектное и напрочь отбивающее желание повторять подобный подвиг.",4.00,1570244266,Drummer,https://irecommend.ru/content/deistvitelno-bodrit,irecommend,A,1586115225415,1586115225531,15
358,"Обожаю его вкус Не знаю, буду ли покупать дальше: странная реакция и дороговато. Вкус хороший Red Bull окрыляет? яда там нет! Хана сердцу, хотя по идее на халяву и уксус сладок","Я совсем недавно вышла из рядов студентов, по-этому такого рода напитки помню еще очень хорошо . Не могу сказать, что употребляла энергетики часто, старалась обходиться огромными количествами кофе. Но иногда приходилось несколько ночей подряд не спать, а от кофе уже тошнило, то энергетики спасали! Ред бул был (и есть) мой самый любимый энергетик. Во-первых, мне нравится кислинка во вкусе. Во-вторых, маленькая порция как раз идеальна. В-третьих, достаточно высокая цена не позволяет покупать его чаще нужного . Кстати, данный энергетик действительно бодрит и освежает голову, помогает сконцентрироваться и работать всю ночь. Советую избегать частого употребления, так как напиток повышает давление и плохо влияет на сердце, но во время сессии 2-3 баночки в несколько недель можно себе позволить.",5.00,1319904673,Zelentina,https://irecommend.ru/content/obozhayu-ego-vkus,irecommend,A,1586115225457,1586115225543,15
330,"Не знаю, буду ли покупать дальше: странная реакция и дороговато. Вкус хороший Спорное действие. Обожаю его вкус Не окрыляет) Чип и Дейл в жестяной банке.Единовременная гарантированная помощь,злоупотреблению не подлежит.","В один день впервые попробовала сразу два вида «Ред Булла» – обычный и с клюквой. Огромный прилив энергии, увеличение концентрации и улучшение настроения – вот что я заметила первым. Эффект хороший, а вкус приятней. Клюквенный, пожалуй, вкуснее, так как привычней. А вот на следующий день… Да и в этот день вечером. Сонливость, апатия, отходняк, расслабление, чуть ли не болезнь. Отрубило посреди дня (на сон). Может, совпадение, но я связываю это с энергетиком. Такое влияние возможно, потому что у меня низкое давление, или еще по какой причине. Удивило, что до 18 лет его нельзя пить. Вообще, только бросив пить, столкнулась с запретами покупок – сначала на безалкогольное пиво, затем на «Ред Булл». Скоро останется пить один йогурт. Но безалкогольное пиво мне самой не понравилось, все равно остается ощущение опьянения, а насчет «Ред Булла» я еще подумаю. Покупала в сетевых магазинах – за 114 и 92 рубля. Отлично бодрит во время просмотра кино, почти все сложности древнерусской истории в «Викинге» поняла, и меньше отвлекалась на других зрителей.",3.00,1483206409,meriata,https://irecommend.ru/content/ne-znayu-budu-li-pokupat-dalshe-strannaya-reaktsiya-i-dorogovato-vkus-khoroshii,irecommend,A,1586115225395,1586115225528,15
